"","x"
"1573","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-MONOCYTE-UP"
"1574","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-MONOCYTE-DN"
"1575","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-ERYTHROCYTE-UP"
"1576","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-ERYTHROCYTE-DN"
"1577","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-SUSTAINED-IN-MONOCYTE-UP"
"1578","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-SUSTAINED-IN-MONOCYTE-DN"
"1579","TONKS-TARGETS-OF-RUNX1-RUNX1T1-FUSION-SUSTAINDED-IN-ERYTHROCYTE-UP"
"1580","LOPEZ-MESOTHELIOMA-SURVIVAL-WORST-VS-BEST-UP"
"1581","LOPEZ-MESOTHELIOMA-SURVIVAL-WORST-VS-BEST-DN"
"1582","PAPASPYRIDONOS-UNSTABLE-ATEROSCLEROTIC-PLAQUE-UP"
"1583","PAPASPYRIDONOS-UNSTABLE-ATEROSCLEROTIC-PLAQUE-DN"
"1584","DITTMER-PTHLH-TARGETS-UP"
"1585","DITTMER-PTHLH-TARGETS-DN"
"1586","UDAYAKUMAR-MED1-TARGETS-UP"
"1587","UDAYAKUMAR-MED1-TARGETS-DN"
"1588","ODONNELL-TFRC-TARGETS-UP"
"1589","ODONNELL-TFRC-TARGETS-DN"
"1590","ODONNELL-TARGETS-OF-MYC-AND-TFRC-UP"
"1591","ODONNELL-TARGETS-OF-MYC-AND-TFRC-DN"
"1592","SENESE-HDAC1-TARGETS-UP"
"1593","SENESE-HDAC1-TARGETS-DN"
"1594","SENESE-HDAC1-AND-HDAC2-TARGETS-UP"
"1595","SENESE-HDAC1-AND-HDAC2-TARGETS-DN"
"1596","SENESE-HDAC2-TARGETS-UP"
"1597","SENESE-HDAC2-TARGETS-DN"
"1598","SENESE-HDAC3-TARGETS-UP"
"1599","SENESE-HDAC3-TARGETS-DN"
"1600","LEE-NEURAL-CREST-STEM-CELL-UP"
"1601","LEE-NEURAL-CREST-STEM-CELL-DN"
"1602","HUMMEL-BURKITTS-LYMPHOMA-UP"
"1603","HUMMEL-BURKITTS-LYMPHOMA-DN"
"1604","TIEN-INTESTINE-PROBIOTICS-2HR-UP"
"1605","TIEN-INTESTINE-PROBIOTICS-2HR-DN"
"1606","TIEN-INTESTINE-PROBIOTICS-6HR-UP"
"1607","TIEN-INTESTINE-PROBIOTICS-6HR-DN"
"1608","TIEN-INTESTINE-PROBIOTICS-24HR-UP"
"1609","TIEN-INTESTINE-PROBIOTICS-24HR-DN"
"1610","ZHOU-INFLAMMATORY-RESPONSE-FIMA-UP"
"1611","ZHOU-INFLAMMATORY-RESPONSE-FIMA-DN"
"1612","ZHOU-INFLAMMATORY-RESPONSE-LPS-UP"
"1613","KINSEY-TARGETS-OF-EWSR1-FLII-FUSION-UP"
"1614","KINSEY-TARGETS-OF-EWSR1-FLII-FUSION-DN"
"1615","SABATES-COLORECTAL-ADENOMA-SIZE-UP"
"1616","SABATES-COLORECTAL-ADENOMA-SIZE-DN"
"1617","SABATES-COLORECTAL-ADENOMA-UP"
"1618","SABATES-COLORECTAL-ADENOMA-DN"
"1619","SCIBETTA-KDM5B-TARGETS-UP"
"1620","SCIBETTA-KDM5B-TARGETS-DN"
"1621","NAGASHIMA-NRG1-SIGNALING-UP"
"1622","NAGASHIMA-NRG1-SIGNALING-DN"
"1623","NAGASHIMA-EGF-SIGNALING-UP"
"1624","KIM-WT1-TARGETS-UP"
"1625","KIM-WT1-TARGETS-DN"
"1626","KIM-WT1-TARGETS-8HR-UP"
"1627","KIM-WT1-TARGETS-8HR-DN"
"1628","KIM-WT1-TARGETS-12HR-UP"
"1629","KIM-WT1-TARGETS-12HR-DN"
"1630","ELVIDGE-HYPOXIA-UP"
"1631","ELVIDGE-HYPOXIA-DN"
"1632","ELVIDGE-HYPOXIA-BY-DMOG-UP"
"1633","ELVIDGE-HYPOXIA-BY-DMOG-DN"
"1634","ELVIDGE-HIF1A-TARGETS-UP"
"1635","ELVIDGE-HIF1A-TARGETS-DN"
"1636","ELVIDGE-HIF2A-TARGETS-UP"
"1637","ELVIDGE-HIF1A-AND-HIF2A-TARGETS-UP"
"1638","ELVIDGE-HIF1A-AND-HIF2A-TARGETS-DN"
"1639","JAATINEN-HEMATOPOIETIC-STEM-CELL-UP"
"1640","JAATINEN-HEMATOPOIETIC-STEM-CELL-DN"
"1641","MOROSETTI-FACIOSCAPULOHUMERAL-MUSCULAR-DISTROPHY-UP"
"1642","MOROSETTI-FACIOSCAPULOHUMERAL-MUSCULAR-DISTROPHY-DN"
"1643","GRAHAM-CML-QUIESCENT-VS-CML-DIVIDING-UP"
"1644","GRAHAM-CML-QUIESCENT-VS-CML-DIVIDING-DN"
"1645","GRAHAM-CML-QUIESCENT-VS-NORMAL-QUIESCENT-UP"
"1646","GRAHAM-CML-QUIESCENT-VS-NORMAL-QUIESCENT-DN"
"1647","GRAHAM-CML-QUIESCENT-VS-NORMAL-DIVIDING-UP"
"1648","GRAHAM-CML-QUIESCENT-VS-NORMAL-DIVIDING-DN"
"1649","GRAHAM-CML-DIVIDING-VS-NORMAL-DIVIDING-UP"
"1650","GRAHAM-CML-DIVIDING-VS-NORMAL-DIVIDING-DN"
"1651","GRAHAM-CML-DIVIDING-VS-NORMAL-QUIESCENT-UP"
"1652","GRAHAM-CML-DIVIDING-VS-NORMAL-QUIESCENT-DN"
"1653","GRAHAM-NORMAL-QUIESCENT-VS-NORMAL-DIVIDING-UP"
"1654","GRAHAM-NORMAL-QUIESCENT-VS-NORMAL-DIVIDING-DN"
"1655","BIDUS-METASTASIS-UP"
"1656","BIDUS-METASTASIS-DN"
"1657","WAMUNYOKOLI-OVARIAN-CANCER-LMP-UP"
"1658","WAMUNYOKOLI-OVARIAN-CANCER-LMP-DN"
"1659","WAMUNYOKOLI-OVARIAN-CANCER-GRADES-1-2-UP"
"1660","WAMUNYOKOLI-OVARIAN-CANCER-GRADES-1-2-DN"
"1661","MAYBURD-RESPONSE-TO-L663536-UP"
"1662","MAYBURD-RESPONSE-TO-L663536-DN"
"1663","WATANABE-ULCERATIVE-COLITIS-WITH-CANCER-UP"
"1664","WATANABE-ULCERATIVE-COLITIS-WITH-CANCER-DN"
"1665","DODD-NASOPHARYNGEAL-CARCINOMA-UP"
"1666","DODD-NASOPHARYNGEAL-CARCINOMA-DN"
"1667","RODRIGUES-THYROID-CARCINOMA-POORLY-DIFFERENTIATED-UP"
"1668","RODRIGUES-THYROID-CARCINOMA-POORLY-DIFFERENTIATED-DN"
"1669","RODRIGUES-THYROID-CARCINOMA-ANAPLASTIC-UP"
"1670","RODRIGUES-THYROID-CARCINOMA-ANAPLASTIC-DN"
"1671","RODRIGUES-THYROID-CARCINOMA-UP"
"1672","RODRIGUES-THYROID-CARCINOMA-DN"
"1673","GOZGIT-ESR1-TARGETS-UP"
"1674","GOZGIT-ESR1-TARGETS-DN"
"1675","HAHTOLA-SEZARY-SYNDROM-UP"
"1676","HAHTOLA-SEZARY-SYNDROM-DN"
"1677","HAHTOLA-MYCOSIS-FUNGOIDES-SKIN-UP"
"1678","HAHTOLA-MYCOSIS-FUNGOIDES-SKIN-DN"
"1679","HAHTOLA-MYCOSIS-FUNGOIDES-CD4-UP"
"1680","HAHTOLA-MYCOSIS-FUNGOIDES-CD4-DN"
"1681","HAHTOLA-MYCOSIS-FUNGOIDES-UP"
"1682","HAHTOLA-MYCOSIS-FUNGOIDES-DN"
"1683","PROVENZANI-METASTASIS-UP"
"1684","PROVENZANI-METASTASIS-DN"
"1685","PACHER-TARGETS-OF-IGF1-AND-IGF2-UP"
"1686","LIU-CDX2-TARGETS-UP"
"1687","LIU-CDX2-TARGETS-DN"
"1688","COLDREN-GEFITINIB-RESISTANCE-UP"
"1689","COLDREN-GEFITINIB-RESISTANCE-DN"
"1690","KOKKINAKIS-METHIONINE-DEPRIVATION-48HR-UP"
"1691","KOKKINAKIS-METHIONINE-DEPRIVATION-48HR-DN"
"1692","KOKKINAKIS-METHIONINE-DEPRIVATION-96HR-UP"
"1693","KOKKINAKIS-METHIONINE-DEPRIVATION-96HR-DN"
"1694","PASTURAL-RIZ1-TARGETS-UP"
"1695","PASTURAL-RIZ1-TARGETS-DN"
"1696","CHOW-RASSF1-TARGETS-UP"
"1697","CHOW-RASSF1-TARGETS-DN"
"1698","ENK-UV-RESPONSE-EPIDERMIS-UP"
"1699","ENK-UV-RESPONSE-EPIDERMIS-DN"
"1700","ENK-UV-RESPONSE-KERATINOCYTE-UP"
"1701","ENK-UV-RESPONSE-KERATINOCYTE-DN"
"1702","LANDIS-BREAST-CANCER-PROGRESSION-UP"
"1703","LANDIS-BREAST-CANCER-PROGRESSION-DN"
"1704","GESERICK-TERT-TARGETS-DN"
"1705","YEMELYANOV-GR-TARGETS-DN"
"1706","LAU-APOPTOSIS-CDKN2A-UP"
"1707","LAU-APOPTOSIS-CDKN2A-DN"
"1708","DELYS-THYROID-CANCER-UP"
"1709","DELYS-THYROID-CANCER-DN"
"1710","CHIARADONNA-NEOPLASTIC-TRANSFORMATION-KRAS-CDC25-UP"
"1711","CHIARADONNA-NEOPLASTIC-TRANSFORMATION-KRAS-CDC25-DN"
"1712","CHIARADONNA-NEOPLASTIC-TRANSFORMATION-KRAS-UP"
"1713","CHIARADONNA-NEOPLASTIC-TRANSFORMATION-KRAS-DN"
"1714","CHIARADONNA-NEOPLASTIC-TRANSFORMATION-CDC25-UP"
"1715","CHIARADONNA-NEOPLASTIC-TRANSFORMATION-CDC25-DN"
"1716","CASTELLANO-HRAS-TARGETS-UP"
"1717","CASTELLANO-HRAS-TARGETS-DN"
"1718","CASTELLANO-HRAS-AND-NRAS-TARGETS-UP"
"1719","CASTELLANO-HRAS-AND-NRAS-TARGETS-DN"
"1720","CASTELLANO-NRAS-TARGETS-UP"
"1721","CASTELLANO-NRAS-TARGETS-DN"
"1722","CHEBOTAEV-GR-TARGETS-UP"
"1723","CHEBOTAEV-GR-TARGETS-DN"
"1724","BERENJENO-ROCK-SIGNALING-NOT-VIA-RHOA-UP"
"1725","BERENJENO-ROCK-SIGNALING-NOT-VIA-RHOA-DN"
"1726","BERENJENO-TRANSFORMED-BY-RHOA-REVERSIBLY-UP"
"1727","BERENJENO-TRANSFORMED-BY-RHOA-REVERSIBLY-DN"
"1728","LINDGREN-BLADDER-CANCER-CLUSTER-1-UP"
"1729","LINDGREN-BLADDER-CANCER-CLUSTER-1-DN"
"1730","LINDGREN-BLADDER-CANCER-CLUSTER-2A-UP"
"1731","LINDGREN-BLADDER-CANCER-CLUSTER-2A-DN"
"1732","LINDGREN-BLADDER-CANCER-CLUSTER-3-UP"
"1733","LINDGREN-BLADDER-CANCER-CLUSTER-3-DN"
"1734","KOINUMA-COLON-CANCER-MSI-UP"
"1735","KOINUMA-COLON-CANCER-MSI-DN"
"1736","CREIGHTON-AKT1-SIGNALING-VIA-MTOR-UP"
"1737","CREIGHTON-AKT1-SIGNALING-VIA-MTOR-DN"
"1738","NADERI-BREAST-CANCER-PROGNOSIS-UP"
"1739","NADERI-BREAST-CANCER-PROGNOSIS-DN"
"1740","MARKEY-RB1-CHRONIC-LOF-UP"
"1741","MARKEY-RB1-CHRONIC-LOF-DN"
"1742","MARKEY-RB1-ACUTE-LOF-UP"
"1743","MARKEY-RB1-ACUTE-LOF-DN"
"1744","CHIN-BREAST-CANCER-COPY-NUMBER-UP"
"1745","CHIN-BREAST-CANCER-COPY-NUMBER-DN"
"1746","GRAESSMANN-APOPTOSIS-BY-SERUM-DEPRIVATION-UP"
"1747","GRAESSMANN-APOPTOSIS-BY-SERUM-DEPRIVATION-DN"
"1748","VANHARANTA-UTERINE-FIBROID-UP"
"1749","VANHARANTA-UTERINE-FIBROID-DN"
"1750","VANHARANTA-UTERINE-FIBROID-WITH-7Q-DELETION-UP"
"1751","VANHARANTA-UTERINE-FIBROID-WITH-7Q-DELETION-DN"
"1752","LANDIS-ERBB2-BREAST-TUMORS-65-UP"
"1753","LANDIS-ERBB2-BREAST-TUMORS-65-DN"
"1754","LANDIS-ERBB2-BREAST-PRENEOPLASTIC-UP"
"1755","LANDIS-ERBB2-BREAST-PRENEOPLASTIC-DN"
"1756","CONCANNON-APOPTOSIS-BY-EPOXOMICIN-UP"
"1757","CONCANNON-APOPTOSIS-BY-EPOXOMICIN-DN"
"1758","ODONNELL-METASTASIS-UP"
"1759","ODONNELL-METASTASIS-DN"
"1760","GRAESSMANN-RESPONSE-TO-MC-AND-SERUM-DEPRIVATION-UP"
"1761","GRAESSMANN-RESPONSE-TO-MC-AND-SERUM-DEPRIVATION-DN"
"1762","GRAESSMANN-APOPTOSIS-BY-DOXORUBICIN-UP"
"1763","GRAESSMANN-APOPTOSIS-BY-DOXORUBICIN-DN"
"1764","GRAESSMANN-RESPONSE-TO-MC-AND-DOXORUBICIN-UP"
"1765","GRAESSMANN-RESPONSE-TO-MC-AND-DOXORUBICIN-DN"
"1766","GAUSSMANN-MLL-AF4-FUSION-TARGETS-A-UP"
"1767","GAUSSMANN-MLL-AF4-FUSION-TARGETS-A-DN"
"1768","GAUSSMANN-MLL-AF4-FUSION-TARGETS-B-UP"
"1769","GAUSSMANN-MLL-AF4-FUSION-TARGETS-B-DN"
"1770","GAUSSMANN-MLL-AF4-FUSION-TARGETS-C-UP"
"1771","GAUSSMANN-MLL-AF4-FUSION-TARGETS-C-DN"
"1772","GAUSSMANN-MLL-AF4-FUSION-TARGETS-D-UP"
"1773","GAUSSMANN-MLL-AF4-FUSION-TARGETS-D-DN"
"1774","GAUSSMANN-MLL-AF4-FUSION-TARGETS-E-UP"
"1775","GAUSSMANN-MLL-AF4-FUSION-TARGETS-E-DN"
"1776","GAUSSMANN-MLL-AF4-FUSION-TARGETS-F-UP"
"1777","GAUSSMANN-MLL-AF4-FUSION-TARGETS-F-DN"
"1778","GAUSSMANN-MLL-AF4-FUSION-TARGETS-G-UP"
"1779","GAUSSMANN-MLL-AF4-FUSION-TARGETS-G-DN"
"1780","BERENJENO-TRANSFORMED-BY-RHOA-FOREVER-UP"
"1781","BERENJENO-TRANSFORMED-BY-RHOA-FOREVER-DN"
"1782","CAIRO-PML-TARGETS-BOUND-BY-MYC-UP"
"1783","CAIRO-PML-TARGETS-BOUND-BY-MYC-DN"
"1784","OUELLET-OVARIAN-CANCER-INVASIVE-VS-LMP-UP"
"1785","OUELLET-OVARIAN-CANCER-INVASIVE-VS-LMP-DN"
"1786","LANDIS-ERBB2-BREAST-TUMORS-324-UP"
"1787","LANDIS-ERBB2-BREAST-TUMORS-324-DN"
"1788","BARRIER-CANCER-RELAPSE-NORMAL-SAMPLE-UP"
"1789","BARRIER-CANCER-RELAPSE-NORMAL-SAMPLE-DN"
"1790","BARRIER-CANCER-RELAPSE-TUMOR-SAMPLE-UP"
"1791","BARRIER-CANCER-RELAPSE-TUMOR-SAMPLE-DN"
"1792","BARIS-THYROID-CANCER-UP"
"1793","BARIS-THYROID-CANCER-DN"
"1794","BERENJENO-TRANSFORMED-BY-RHOA-UP"
"1795","BERENJENO-TRANSFORMED-BY-RHOA-DN"
"1796","TAKADA-GASTRIC-CANCER-COPY-NUMBER-UP"
"1797","TAKADA-GASTRIC-CANCER-COPY-NUMBER-DN"
"1798","WANG-BARRETTS-ESOPHAGUS-AND-ESOPHAGUS-CANCER-UP"
"1799","WANG-BARRETTS-ESOPHAGUS-AND-ESOPHAGUS-CANCER-DN"
"1800","KERLEY-RESPONSE-TO-CISPLATIN-UP"
"1801","KERLEY-RESPONSE-TO-CISPLATIN-DN"
"1802","MISSIAGLIA-REGULATED-BY-METHYLATION-UP"
"1803","MISSIAGLIA-REGULATED-BY-METHYLATION-DN"
"1804","TANG-SENESCENCE-TP53-TARGETS-UP"
"1805","TANG-SENESCENCE-TP53-TARGETS-DN"
"1806","WANG-BARRETTS-ESOPHAGUS-UP"
"1807","WANG-BARRETTS-ESOPHAGUS-DN"
"1808","WANG-ESOPHAGUS-CANCER-VS-NORMAL-UP"
"1809","WANG-ESOPHAGUS-CANCER-VS-NORMAL-DN"
"1810","WANG-ESOPHAGUS-CANCER-PROGRESSION-UP"
"1811","SILIGAN-TARGETS-OF-EWS-FLI1-FUSION-UP"
"1812","SILIGAN-TARGETS-OF-EWS-FLI1-FUSION-DN"
"1813","ROYLANCE-BREAST-CANCER-16Q-COPY-NUMBER-UP"
"1814","ROYLANCE-BREAST-CANCER-16Q-COPY-NUMBER-DN"
"1815","JOHANSSON-GLIOMAGENESIS-BY-PDGFB-UP"
"1816","JOHANSSON-GLIOMAGENESIS-BY-PDGFB-DN"
"1817","MCBRYAN-PUBERTAL-BREAST-3-4WK-UP"
"1818","MCBRYAN-PUBERTAL-BREAST-3-4WK-DN"
"1819","MCBRYAN-PUBERTAL-BREAST-4-5WK-UP"
"1820","MCBRYAN-PUBERTAL-BREAST-4-5WK-DN"
"1821","MCBRYAN-PUBERTAL-BREAST-5-6WK-UP"
"1822","MCBRYAN-PUBERTAL-BREAST-5-6WK-DN"
"1823","MCBRYAN-PUBERTAL-BREAST-6-7WK-UP"
"1824","MCBRYAN-PUBERTAL-BREAST-6-7WK-DN"
"1825","VETTER-TARGETS-OF-PRKCA-AND-ETS1-UP"
"1826","VETTER-TARGETS-OF-PRKCA-AND-ETS1-DN"
"1827","DUNNE-TARGETS-OF-AML1-MTG8-FUSION-UP"
"1828","DUNNE-TARGETS-OF-AML1-MTG8-FUSION-DN"
"1829","LUI-THYROID-CANCER-PAX8-PPARG-UP"
"1830","LUI-THYROID-CANCER-PAX8-PPARG-DN"
"1831","HAMAI-APOPTOSIS-VIA-TRAIL-UP"
"1832","HAMAI-APOPTOSIS-VIA-TRAIL-DN"
"1833","OUELLET-CULTURED-OVARIAN-CANCER-INVASIVE-VS-LMP-UP"
"1834","OUELLET-CULTURED-OVARIAN-CANCER-INVASIVE-VS-LMP-DN"
"1835","HUMMERICH-BENIGN-SKIN-TUMOR-UP"
"1836","HUMMERICH-BENIGN-SKIN-TUMOR-DN"
"1837","MCBRYAN-PUBERTAL-TGFB1-TARGETS-UP"
"1838","MCBRYAN-PUBERTAL-TGFB1-TARGETS-DN"
"1839","HUMMERICH-MALIGNANT-SKIN-TUMOR-UP"
"1840","HUMMERICH-MALIGNANT-SKIN-TUMOR-DN"
"1841","LUCAS-HNF4A-TARGETS-UP"
"1842","LUCAS-HNF4A-TARGETS-DN"
"1843","ZIRN-TRETINOIN-RESPONSE-WT1-UP"
"1844","ZIRN-TRETINOIN-RESPONSE-WT1-DN"
"1845","ZIRN-TRETINOIN-RESPONSE-UP"
"1846","ZIRN-TRETINOIN-RESPONSE-DN"
"1847","STREICHER-LSM1-TARGETS-UP"
"1848","STREICHER-LSM1-TARGETS-DN"
"1849","BUSA-SAM68-TARGETS-UP"
"1850","BUSA-SAM68-TARGETS-DN"
"1851","KAN-RESPONSE-TO-ARSENIC-TRIOXIDE"
"1852","LANG-MYB-FAMILY-TARGETS"
"1853","MCBRYAN-TERMINAL-END-BUD-UP"
"1854","MCBRYAN-TERMINAL-END-BUD-DN"
"1855","NUNODA-RESPONSE-TO-DASATINIB-IMATINIB-UP"
"1856","NUNODA-RESPONSE-TO-DASATINIB-IMATINIB-DN"
"1857","DARWICHE-SKIN-TUMOR-PROMOTER-UP"
"1858","DARWICHE-SKIN-TUMOR-PROMOTER-DN"
"1859","DARWICHE-PAPILLOMA-RISK-LOW-UP"
"1860","DARWICHE-PAPILLOMA-RISK-LOW-DN"
"1861","DARWICHE-PAPILLOMA-RISK-HIGH-UP"
"1862","DARWICHE-PAPILLOMA-RISK-HIGH-DN"
"1863","DARWICHE-SQUAMOUS-CELL-CARCINOMA-UP"
"1864","DARWICHE-SQUAMOUS-CELL-CARCINOMA-DN"
"1865","MAHADEVAN-IMATINIB-RESISTANCE-UP"
"1866","MAHADEVAN-IMATINIB-RESISTANCE-DN"
"1867","TOMIDA-METASTASIS-UP"
"1868","TOMIDA-METASTASIS-DN"
"1869","SAENZ-DETOX-PATHWAY-AND-CARCINOGENESIS-DN"
"1870","OZANNE-AP1-TARGETS-UP"
"1871","OZANNE-AP1-TARGETS-DN"
"1872","HWANG-PROSTATE-CANCER-MARKERS"
"1873","CORRADETTI-MTOR-PATHWAY-REGULATORS-DN"
"1874","HU-ANGIOGENESIS-UP"
"1875","HU-ANGIOGENESIS-DN"
"1876","BEGUM-TARGETS-OF-PAX3-FOXO1-FUSION-UP"
"1877","BEGUM-TARGETS-OF-PAX3-FOXO1-FUSION-DN"
"1878","DARWICHE-PAPILLOMA-PROGRESSION-RISK"
"1879","SHIRAISHI-PLZF-TARGETS-UP"
"1880","SHIRAISHI-PLZF-TARGETS-DN"
"1881","MOTAMED-RESPONSE-TO-ANDROGEN-UP"
"1882","MOTAMED-RESPONSE-TO-ANDROGEN-DN"
"1883","RAMJAUN-APOPTOSIS-BY-TGFB1-VIA-SMAD4-UP"
"1884","RAMJAUN-APOPTOSIS-BY-TGFB1-VIA-SMAD4-DN"
"1885","RAMJAUN-APOPTOSIS-BY-TGFB1-VIA-MAPK1-UP"
"1886","RAMJAUN-APOPTOSIS-BY-TGFB1-VIA-MAPK1-DN"
"1887","OLSSON-E2F3-TARGETS-UP"
"1888","OLSSON-E2F3-TARGETS-DN"
"1889","MARKS-HDAC-TARGETS-UP"
"1890","MARKS-HDAC-TARGETS-DN"
"1891","CHOI-ATL-ACUTE-STAGE"
"1892","CHOI-ATL-STAGE-PREDICTOR"
"1893","WONG-ENDMETRIUM-CANCER-UP"
"1894","WONG-ENDMETRIUM-CANCER-DN"
"1895","WONG-ENDOMETRIAL-CANCER-LATE"
"1896","ABDULRAHMAN-KIDNEY-CANCER-VHL-UP"
"1897","ABDULRAHMAN-KIDNEY-CANCER-VHL-DN"
"1898","KONG-E2F1-TARGETS"
"1899","KONG-E2F3-TARGETS"
"1900","TANAKA-METHYLATED-IN-ESOPHAGEAL-CARCINOMA"
"1901","EGUCHI-CELL-CYCLE-RB1-TARGETS"
"1902","CROSBY-E2F4-TARGETS"
"1903","MARKS-ACETYLATED-NON-HISTONE-PROTEINS"
"1904","IVANOV-MUTATED-IN-COLON-CANCER"
"1905","TAKAYAMA-BOUND-BY-AR"
"1906","RIZ-ERYTHROID-DIFFERENTIATION"
"1907","RIZ-ERYTHROID-DIFFERENTIATION-CCNE1"
"1908","RIZ-ERYTHROID-DIFFERENTIATION-HBZ"
"1909","CHASSOT-SKIN-WOUND"
"1910","LASTOWSKA-NEUROBLASTOMA-COPY-NUMBER-UP"
"1911","LASTOWSKA-NEUROBLASTOMA-COPY-NUMBER-DN"
"1912","MUELLER-METHYLATED-IN-GLIOBLASTOMA"
"1913","RIZ-ERYTHROID-DIFFERENTIATION-HEMGN"
"1914","RIZ-ERYTHROID-DIFFERENTIATION-APOBEC2"
"1915","RIZ-ERYTHROID-DIFFERENTIATION-6HR"
"1916","RIZ-ERYTHROID-DIFFERENTIATION-12HR"
"1917","EBAUER-TARGETS-OF-PAX3-FOXO1-FUSION-UP"
"1918","PEREZ-TP53-TARGETS"
"1919","PEREZ-TP63-TARGETS"
"1920","PEREZ-TP53-AND-TP63-TARGETS"
"1921","WAKASUGI-HAVE-ZNF143-BINDING-SITES"
"1922","RODRIGUES-NTN1-AND-DCC-TARGETS"
"1923","DACOSTA-UV-RESPONSE-VIA-ERCC3-XPCS-UP"
"1924","DACOSTA-UV-RESPONSE-VIA-ERCC3-XPCS-DN"
"1925","DACOSTA-UV-RESPONSE-VIA-ERCC3-TTD-UP"
"1926","DACOSTA-UV-RESPONSE-VIA-ERCC3-TTD-DN"
"1927","TURJANSKI-MAPK1-AND-MAPK2-TARGETS"
"1928","TURJANSKI-MAPK8-AND-MAPK9-TARGETS"
"1929","TURJANSKI-MAPK7-TARGETS"
"1930","TURJANSKI-MAPK11-TARGETS"
"1931","TURJANSKI-MAPK14-TARGETS"
"1932","MAHADEVAN-GIST-MORPHOLOGICAL-SWITCH"
"1933","MAHADEVAN-RESPONSE-TO-MP470-DN"
"1934","MAHADEVAN-RESPONSE-TO-MP470-UP"
"1935","APPIERTO-RESPONSE-TO-FENRETINIDE-UP"
"1936","APPIERTO-RESPONSE-TO-FENRETINIDE-DN"
"1937","NAGY-TFTC-COMPONENTS-HUMAN"
"1938","NAGY-STAGA-COMPONENTS-HUMAN"
"1939","NAGY-PCAF-COMPONENTS-HUMAN"
"1940","BAKER-HEMATOPOESIS-STAT1-TARGETS"
"1941","BAKER-HEMATOPOIESIS-STAT3-TARGETS"
"1942","BAKER-HEMATOPOESIS-STAT5-TARGETS"
"1943","SEIDEN-MET-SIGNALING"
"1944","AUNG-GASTRIC-CANCER"
"1945","SANCHEZ-MDM2-TARGETS"
"1946","BREUHAHN-GROWTH-FACTOR-SIGNALING-IN-LIVER-CANCER"
"1947","NAKAMURA-LUNG-CANCER"
"1948","GALLUZZI-PERMEABILIZE-MITOCHONDRIA"
"1949","HAEGERSTRAND-RESPONSE-TO-IMATINIB"
"1950","MATHEW-FANCONI-ANEMIA-GENES"
"1951","MIDORIKAWA-AMPLIFIED-IN-LIVER-CANCER"
"1952","GILMORE-CORE-NFKB-PATHWAY"
"1953","SCHEIDEREIT-IKK-TARGETS"
"1954","DUTTA-APOPTOSIS-VIA-NFKB"
"1955","DEBOSSCHER-NFKB-TARGETS-REPRESSED-BY-GLUCOCORTICOIDS"
"1956","ROVERSI-GLIOMA-COPY-NUMBER-DN"
"1957","SEIDEN-ONCOGENESIS-BY-MET"
"1958","HUMMERICH-SKIN-CANCER-PROGRESSION-UP"
"1959","HUMMERICH-SKIN-CANCER-PROGRESSION-DN"
"1960","CAVARD-LIVER-CANCER-MALIGNANT-VS-BENIGN"
"1961","KLEIN-TARGETS-OF-BCR-ABL1-FUSION"
"1962","ROVERSI-GLIOMA-LOH-REGIONS"
"1963","ROVERSI-GLIOMA-COPY-NUMBER-UP"
"1964","RASHI-RESPONSE-TO-IONIZING-RADIATION-1"
"1965","RASHI-RESPONSE-TO-IONIZING-RADIATION-2"
"1966","RASHI-RESPONSE-TO-IONIZING-RADIATION-3"
"1967","RASHI-RESPONSE-TO-IONIZING-RADIATION-4"
"1968","RASHI-RESPONSE-TO-IONIZING-RADIATION-5"
"1969","RASHI-RESPONSE-TO-IONIZING-RADIATION-6"
"1970","RASHI-NFKB1-TARGETS"
"1971","IWANAGA-E2F1-TARGETS-INDUCED-BY-SERUM"
"1972","AIGNER-ZEB1-TARGETS"
"1973","SUZUKI-AMPLIFIED-IN-ORAL-CANCER"
"1974","HESSON-TUMOR-SUPPRESSOR-CLUSTER-3P21-3"
"1975","MARTIN-INTERACT-WITH-HDAC"
"1976","LASTOWSKA-COAMPLIFIED-WITH-MYCN"
"1977","IWANAGA-E2F1-TARGETS-NOT-INDUCED-BY-SERUM"
"1978","LI-LUNG-CANCER"
"1979","LI-AMPLIFIED-IN-LUNG-CANCER"
"1980","LINDGREN-BLADDER-CANCER-CLUSTER-2B"
"1981","LINDGREN-BLADDER-CANCER-HIGH-RECURRENCE"
"1982","LINDGREN-BLADDER-CANCER-WITH-LOH-IN-CHR9Q"
"1983","NAKAMURA-ALVEOLAR-EPITHELIUM"
"1984","NAKAMURA-BRONCHIAL-AND-BRONCHIOLAR-EPITHELIA"
"1985","NAKAMURA-LUNG-CANCER-DIFFERENTIATION-MARKERS"
"1986","GALLUZZI-PREVENT-MITOCHONDIAL-PERMEABILIZATION"
"1987","MYLLYKANGAS-AMPLIFICATION-HOT-SPOT-17"
"1988","MYLLYKANGAS-AMPLIFICATION-HOT-SPOT-24"
